"Salam Islamiyat Book 7","This Islamiyat series is based on&nbsp;ten textbooks, ranging from&nbsp;Nursery to Book Eight. They present the basic beliefs of Islam in an easy-to-understand language and style. Attractive pictures and interesting exercises have been included to help children internalize Islamic concepts. At the same time all vague or ambiguous precepts have been avoided. There are references to the Quran and the Prophet's (PBUH) Ahadith, and important incidents in the Prophet's (PBUH) life have been recounted. Other important events from Islamic history and lives of earlier prophets have also been included.
","PKR 320","Farhat Jahan",9780199067978,,"School Textbooks / Islamic Studies",,Paperback,,,images/9780199067978.jpg,https://oup.com.pk/school-textbooks/islamic-studies/salam-islamiyat-book-7.html
"Salam Islamiyat Book 8","This Islamiyat series is based on&nbsp;ten textbooks, ranging from&nbsp;Nursery to Book Eight. They present the basic beliefs of Islam in an easy-to-understand language and style. Attractive pictures and interesting exercises have been included to help children internalize Islamic concepts. At the same time all vague or ambiguous precepts have been avoided. There are references to the Quran and the Prophet's (PBUH) Ahadith, and important incidents in the Prophet's (PBUH) life have been recounted. Other important events from Islamic history and lives of earlier prophets have also been included.
","PKR 320","Farhat Jahan",9780199067985,,"School Textbooks / Islamic Studies",,Paperback,,,images/9780199067985.jpg,https://oup.com.pk/school-textbooks/islamic-studies/salam-islamiyat-book-8.html
"Salam Islamiyat Book Introductory","This Islamiyat series is based on&nbsp;ten textbooks, ranging from&nbsp;Nursery to Book Eight. They present the basic beliefs of Islam in an easy-to-understand language and style. Attractive pictures and interesting exercises have been included to help children internalize Islamic concepts. At the same time all vague or ambiguous precepts have been avoided. There are references to the Quran and the Prophet's (PBUH) Ahadith, and important incidents in the Prophet's (PBUH) life have been recounted. Other important events from Islamic history and lives of earlier prophets have also been included.
","PKR 250","Nazma Rahman",9780199068265,,"School Textbooks / Islamic Studies",,Paperback,,,images/9780199068265.jpg,https://oup.com.pk/school-textbooks/islamic-studies/salam-islamiyat-book-introductory.html
"Salam Islamiyat Book Nursery","This Islamiyat series is based on&nbsp;ten textbooks, ranging from&nbsp;Nursery to Book Eight. They present the basic beliefs of Islam in an easy-to-understand language and style. Attractive pictures and interesting exercises have been included to help children internalize Islamic concepts. At the same time all vague or ambiguous precepts have been avoided. There are references to the Quran and the Prophet's (PBUH) Ahadith, and important incidents in the Prophet's (PBUH) life have been recounted. Other important events from Islamic history and lives of earlier prophets have also been included.
","PKR 200","Nazma Rahman",9780199406425,,"School Textbooks / Islamic Studies",,Paperback,,,images/9780199406425.jpg,https://oup.com.pk/school-textbooks/islamic-studies/salam-islamiyat-book-introductory-3195.html
"Salam Islamiyat Teaching Guide 1","This Islamiyat series is based on&nbsp;ten textbooks, ranging from&nbsp;Nursery to Book Eight. They present the basic beliefs of Islam in an easy-to-understand language and style. Attractive pictures and interesting exercises have been included to help children internalize Islamic concepts. At the same time all vague or ambiguous precepts have been avoided. There are references to the Quran and the Prophet's (PBUH) Ahadith, and important incidents in the Prophet's (PBUH) life have been recounted. Other important events from Islamic history and lives of earlier prophets have also been included.
","Teaching Guide","Nazma Rahman",9780199068005,,"School Textbooks / Islamic Studies",,Paperback,,,images/9780199068005.jpg,https://oup.com.pk/school-textbooks/islamic-studies/salam-islamiyat-teaching-guide-1.html
"Salam Islamiyat Teaching Guide 2","This Islamiyat series is based on&nbsp;ten textbooks, ranging from&nbsp;Nursery to Book Eight. They present the basic beliefs of Islam in an easy-to-understand language and style. Attractive pictures and interesting exercises have been included to help children internalize Islamic concepts. At the same time all vague or ambiguous precepts have been avoided. There are references to the Quran and the Prophet's (PBUH) Ahadith, and important incidents in the Prophet's (PBUH) life have been recounted. Other important events from Islamic history and lives of earlier prophets have also been included.
","Teaching Guide","Nazma Rahman",9780199068012,,"School Textbooks / Islamic Studies",,Paperback,,,images/9780199068012.jpg,https://oup.com.pk/school-textbooks/islamic-studies/salam-islamiyat-teaching-guide-2.html
"Salam Islamiyat Teaching Guide 3","This Islamiyat series is based on&nbsp;ten textbooks, ranging from&nbsp;Nursery to Book Eight. They present the basic beliefs of Islam in an easy-to-understand language and style. Attractive pictures and interesting exercises have been included to help children internalize Islamic concepts. At the same time all vague or ambiguous precepts have been avoided. There are references to the Quran and the Prophet's (PBUH) Ahadith, and important incidents in the Prophet's (PBUH) life have been recounted. Other important events from Islamic history and lives of earlier prophets have also been included.
","Teaching Guide","Nazma Rahman",9780199068029,,"School Textbooks / Islamic Studies",,Paperback,,,images/9780199068029.jpg,https://oup.com.pk/school-textbooks/islamic-studies/salam-islamiyat-teaching-guide-3.html
"Salam Islamiyat Teaching Guide 4","This Islamiyat series is based on&nbsp;ten textbooks, ranging from&nbsp;Nursery to Book Eight. They present the basic beliefs of Islam in an easy-to-understand language and style. Attractive pictures and interesting exercises have been included to help children internalize Islamic concepts. At the same time all vague or ambiguous precepts have been avoided. There are references to the Quran and the Prophet's (PBUH) Ahadith, and important incidents in the Prophet's (PBUH) life have been recounted. Other important events from Islamic history and lives of earlier prophets have also been included.
","Teaching Guide","Nazma Rahman",9780199068036,,"School Textbooks / Islamic Studies",,Paperback,,,images/9780199068036.jpg,https://oup.com.pk/school-textbooks/islamic-studies/salam-islamiyat-teaching-guide-4.html
"Salam Islamiyat Teaching Guide 5","This Islamiyat series is based on&nbsp;ten textbooks, ranging from&nbsp;Nursery to Book Eight. They present the basic beliefs of Islam in an easy-to-understand language and style. Attractive pictures and interesting exercises have been included to help children internalize Islamic concepts. At the same time all vague or ambiguous precepts have been avoided. There are references to the Quran and the Prophet's (PBUH) Ahadith, and important incidents in the Prophet's (PBUH) life have been recounted. Other important events from Islamic history and lives of earlier prophets have also been included.
","Teaching Guide","Nazma Rahman",9780199068043,,"School Textbooks / Islamic Studies",,Paperback,,,images/9780199068043.jpg,https://oup.com.pk/school-textbooks/islamic-studies/salam-islamiyat-teaching-guide-5.html
"Salam Islamiyat Teaching Guide 6","This Islamiyat series is based on&nbsp;ten textbooks, ranging from&nbsp;Nursery to Book Eight. They present the basic beliefs of Islam in an easy-to-understand language and style. Attractive pictures and interesting exercises have been included to help children internalize Islamic concepts. At the same time all vague or ambiguous precepts have been avoided. There are references to the Quran and the Prophet's (PBUH) Ahadith, and important incidents in the Prophet's (PBUH) life have been recounted. Other important events from Islamic history and lives of earlier prophets have also been included.
","Teaching Guide","Nazma Rahman",9780199068050,,"School Textbooks / Islamic Studies",,Paperback,,,images/9780199068050.jpg,https://oup.com.pk/school-textbooks/islamic-studies/salam-islamiyat-teaching-guide-141.html
"Salam Islamiyat Teaching Guide 7","This Islamiyat series is based on&nbsp;ten textbooks, ranging from&nbsp;Nursery to Book Eight. They present the basic beliefs of Islam in an easy-to-understand language and style. Attractive pictures and interesting exercises have been included to help children internalize Islamic concepts. At the same time all vague or ambiguous precepts have been avoided. There are references to the Quran and the Prophet's (PBUH) Ahadith, and important incidents in the Prophet's (PBUH) life have been recounted. Other important events from Islamic history and lives of earlier prophets have also been included.
","Teaching Guide","Farhat Jahan",9780199068067,,"School Textbooks / Islamic Studies",,Paperback,,,images/9780199068067.jpg,https://oup.com.pk/school-textbooks/islamic-studies/salam-islamiyat-teaching-guide-7.html
"Salam Islamiyat Teaching Guide 8","This Islamiyat series is based on&nbsp;ten textbooks, ranging from&nbsp;Nursery to Book Eight. They present the basic beliefs of Islam in an easy-to-understand language and style. Attractive pictures and interesting exercises have been included to help children internalize Islamic concepts. At the same time all vague or ambiguous precepts have been avoided. There are references to the Quran and the Prophet's (PBUH) Ahadith, and important incidents in the Prophet's (PBUH) life have been recounted. Other important events from Islamic history and lives of earlier prophets have also been included.
","Teaching Guide","Farhat Jahan",9780199068074,,"School Textbooks / Islamic Studies",,Paperback,,,images/9780199068074.jpg,https://oup.com.pk/school-textbooks/islamic-studies/salam-islamiyat-teaching-guide-142.html
"Salam Islamiyat Teaching Guide Introductory","This Islamiyat series is based on&nbsp;ten textbooks, ranging from&nbsp;Nursery to Book Eight. They present the basic beliefs of Islam in an easy-to-understand language and style. Attractive pictures and interesting exercises have been included to help children internalize Islamic concepts. At the same time all vague or ambiguous precepts have been avoided. There are references to the Quran and the Prophet's (PBUH) Ahadith, and important incidents in the Prophet's (PBUH) life have been recounted. Other important events from Islamic history and lives of earlier prophets have also been included.
","Teaching Guide","Nazma Rahman",9780199067992,,"School Textbooks / Islamic Studies",,Paperback,,,images/9780199067992.jpg,https://oup.com.pk/school-textbooks/islamic-studies/salam-islamiyat-teaching-guide-143.html
"Oxford History For Pakistan Teaching Guide 2","Oxford History for Pakistan is a series of history textbooks for the middle school level (Classes 6, 7, and 8).  

Based on the popular Oxford History Project, which is also by the same author, Oxford History for Pakistan is designed especially for Pakistani schools and integrates subcontinental and world history in a uniquely distinctive manner.  

Portions of world history adapted from the original Oxford History Project are here complemented by a section on events in the subcontinent for the same period. Through the use of colourful illustrations, charts, cartoons, photographs, maps, and documentary material, this series aims to make history &lsquo;come to life&rsquo;.  

A simple and lively text draws together the various strands, subcontinental and world, into a comprehensive and thorough examination of history through the ages. Special emphasis is given to the region which now constitutes modern Pakistan. This series covers events from prehistoric times to the post-Second World War period.
","Teaching Guide","Peter Moss",9780195777062,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195777062.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/oxford-history-for-pakistan-teaching-guide-2.html
"Oxford History For Pakistan Teaching Guide 3","Oxford History for Pakistan is a series of history textbooks for the middle school level (Classes 6, 7, and 8).  

Based on the popular Oxford History Project, which is also by the same author, Oxford History for Pakistan is designed especially for Pakistani schools and integrates subcontinental and world history in a uniquely distinctive manner.  

Portions of world history adapted from the original Oxford History Project are here complemented by a section on events in the subcontinent for the same period. Through the use of colourful illustrations, charts, cartoons, photographs, maps, and documentary material, this series aims to make history &lsquo;come to life&rsquo;.  

A simple and lively text draws together the various strands, subcontinental and world, into a comprehensive and thorough examination of history through the ages. Special emphasis is given to the region which now constitutes modern Pakistan. This series covers events from prehistoric times to the post-Second World War period.
","Teaching Guide","Peter Moss",9780195777567,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195777567.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/oxford-history-for-pakistan-teaching-guide-3.html
"Oxford History For Pakistan Workbook 1","Oxford History for Pakistan is a series of history textbooks for the middle school level (Classes 6, 7, and 8).  

Based on the popular Oxford History Project, which is also by the same author, Oxford History for Pakistan is designed especially for Pakistani schools and integrates subcontinental and world history in a uniquely distinctive manner.  

Portions of world history adapted from the original Oxford History Project are here complemented by a section on events in the subcontinent for the same period. Through the use of colourful illustrations, charts, cartoons, photographs, maps, and documentary material, this series aims to make history &lsquo;come to life&rsquo;.  

A simple and lively text draws together the various strands, subcontinental and world, into a comprehensive and thorough examination of history through the ages. Special emphasis is given to the region which now constitutes modern Pakistan. This series covers events from prehistoric times to the post-Second World War period.
","PKR 410","Peter Moss",9780195777031,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195777031.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/oxford-history-for-pakistan-workbook-1.html
"Oxford History For Pakistan Workbook 2","Oxford History for Pakistan is a series of history textbooks for the middle school level (Classes 6, 7, and 8).  

Based on the popular Oxford History Project, which is also by the same author, Oxford History for Pakistan is designed especially for Pakistani schools and integrates subcontinental and world history in a uniquely distinctive manner.  

Portions of world history adapted from the original Oxford History Project are here complemented by a section on events in the subcontinent for the same period. Through the use of colourful illustrations, charts, cartoons, photographs, maps, and documentary material, this series aims to make history &lsquo;come to life&rsquo;.  

A simple and lively text draws together the various strands, subcontinental and world, into a comprehensive and thorough examination of history through the ages. Special emphasis is given to the region which now constitutes modern Pakistan. This series covers events from prehistoric times to the post-Second World War period.
","PKR 410","Peter Moss",9780195777055,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195777055.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/oxford-history-for-pakistan-workbook-2.html
"Oxford History For Pakistan Workbook 3","Oxford History for Pakistan is a series of history textbooks for the middle school level (Classes 6, 7, and 8).  

Based on the popular Oxford History Project, which is also by the same author, Oxford History for Pakistan is designed especially for Pakistani schools and integrates subcontinental and world history in a uniquely distinctive manner.  

Portions of world history adapted from the original Oxford History Project are here complemented by a section on events in the subcontinent for the same period. Through the use of colourful illustrations, charts, cartoons, photographs, maps, and documentary material, this series aims to make history &lsquo;come to life&rsquo;.  

A simple and lively text draws together the various strands, subcontinental and world, into a comprehensive and thorough examination of history through the ages. Special emphasis is given to the region which now constitutes modern Pakistan. This series covers events from prehistoric times to the post-Second World War period.
","PKR 410","Peter Moss",9780195777550,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195777550.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/oxford-history-for-pakistan-workbook-3.html
"Pakistan: A Historical and Contemporary Look Revised Edition","Pakistan: A Historical and Contemporary Lookis a dynamic textbook that introduces secondary school students to the History component of the Cambridge O Level Pakistan Studies Syllabus. Ideal for O Level students, it is also an invaluable source of reference for Matriculation students and general readers. It provides readers with a comprehensive and highly accessible account of their nation&rsquo;s history from earliest times to 1988 and relates the remarkable story of a region consolidating into a nation. Written in simple yet effective prose, Pakistan: A Historical and Contemporary Lookis a refreshingly objective approach to Pakistani history.  

Special features of the revised edition include:  Summary Boxes which act as memory aids for revision and reinforcement  World History Boxes which narrate information on events taking place in other parts of the world in the equivalent time frame  An attractive layout with additional photographs and maps  Questions at the end of each unit which consolidate learning and help students prepare for examinations  An index
","PKR 860","Farooq Bajwa",9780195798432,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195798432.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/pakistan-a-historical-and-contemporary-look-revised-edition.html
"Pakistan: History, Culture, and Government Teaching Guide","Written to meet the requirements of the latest Cambridge O Level syllabus 2059/1 and also complying with the specifications of the Cambridge IGCSE&reg; syllabus 0448/1, Pakistan: History, Culture, and Government is an in-depth study of a nation which, during the period studied, emerged after years of struggle, survived in the face of many difficulties, and has succeeded as an independent state. Since Independence and Partition, Pakistan has faced constant threats from outside its borders and serious political differences within. Students will find this book a fascinating history of an important and complex nation. Thought-provoking source material is included, together with many examples of examination-style questions. The roles of many of the people described in the book are often inspiring. &lsquo;We have to live with history&rsquo;, says the author, &lsquo;and it is best if we understand it&rsquo;.  

Distinctive features of the book include:</br>  &bull; A fresh and thoughtful approach to history</br>  &bull; Clarity in the explanation of complex events</br>  &bull; Key Questions at the start of each section that highlight its objectives and main topics</br>  &bull; Points to Remember at the end of each section that summarize the main points and help reinforce learning and knowledge</br>  &bull; Important Dates section which ensures that students understand the order of events</br>  &bull; Margin Notes which include definitions and interesting additional facts</br>  &bull; A large number of examination‑style questions together with other opportunities for research and further study</br>  &bull; Attractive, student-friendly layout and presentation</br>  &bull; Many relevant colour photographs, maps, and diagrams to complement the text</br>  &bull; The book is easy to use for revision purposes</br>

The Teaching Guide provides further support including additional suggestions and sources for effective teaching.
","Teaching Guide","For Cambridge O Level Syllabus 2059/1 and IGCSE® 0448/1

Nigel Smith",9780195470765,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195470765.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/pakistan-history-culture-and-government-teaching-guide.html
"Timeline Book 1","Timeline, comprising textbooks, workbooks, and teaching guides, is a new secondary world history series from Oxford University Press, Pakistan written in accordance with the UK and Pakistan National Curriculum guidelines. The aim is to impart appropriate historical knowledge and skills through a structured, progressive, and interesting method, providing a bridge from primary to higher secondary history.  

Salient features:  A strong storyline captures pupils&rsquo; interest and the narrative clarifies the main events and their importance in the historical context  Page margins contain additional information and anecdotes relevant to the text, to sustain and enhance pupils&rsquo; interest  Key words, are explained at the end of each chapter  Appropriate illustrations complement the text, increase understanding, and make the past real and enjoyable  Maps with the locations of significant places and geographical features clarify events and situations  Each chapter concludes with carefully structured questions to assess pupils&rsquo; understanding of the topics and text, and develop analytical skills
","PKR 715","Martin Roberts",9780195470697,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195470697.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/timeline-book-1.html
"Timeline Book 2","Timeline, comprising textbooks, workbooks, and teaching guides, is a new secondary world history series from Oxford University Press, Pakistan written in accordance with the UK and Pakistan National Curriculum guidelines. The aim is to impart appropriate historical knowledge and skills through a structured, progressive, and interesting method, providing a bridge from primary to higher secondary history.  

Salient features:  A strong storyline captures pupils&rsquo; interest and the narrative clarifies the main events and their importance in the historical context  Page margins contain additional information and anecdotes relevant to the text, to sustain and enhance pupils&rsquo; interest  Key words, are explained at the end of each chapter  Appropriate illustrations complement the text, increase understanding, and make the past real and enjoyable  Maps with the locations of significant places and geographical features clarify events and situations  Each chapter concludes with carefully structured questions to assess pupils&rsquo; understanding of the topics and text, and develop analytical skills
","PKR 715","Martin Roberts",9780195470703,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195470703.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/timeline-book-2.html
"Timeline Book 3","Timeline, comprising textbooks, workbooks, and teaching guides, is a new secondary world history series from Oxford University Press, Pakistan written in accordance with the UK and Pakistan National Curriculum guidelines. The aim is to impart appropriate historical knowledge and skills through a structured, progressive, and interesting method, providing a bridge from primary to higher secondary history.  

Salient features:  A strong storyline captures pupils&rsquo; interest and the narrative clarifies the main events and their importance in the historical context  Page margins contain additional information and anecdotes relevant to the text, to sustain and enhance pupils&rsquo; interest  Key words, are explained at the end of each chapter  Appropriate illustrations complement the text, increase understanding, and make the past real and enjoyable  Maps with the locations of significant places and geographical features clarify events and situations  Each chapter concludes with carefully structured questions to assess pupils&rsquo; understanding of the topics and text, and develop analytical skills
","PKR 715","Martin Roberts",9780195470710,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195470710.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/timeline-book-3.html
"Timeline Teaching Guide 1","Timeline, comprising textbooks, workbooks, and teaching guides, is a new secondary world history series from Oxford University Press, Pakistan written in accordance with the UK and Pakistan National Curriculum guidelines. The aim is to impart appropriate historical knowledge and skills through a structured, progressive, and interesting method, providing a bridge from primary to higher secondary history.  

Salient features:  A strong storyline captures pupils&rsquo; interest and the narrative clarifies the main events and their importance in the historical context  Page margins contain additional information and anecdotes relevant to the text, to sustain and enhance pupils&rsquo; interest  Key words, are explained at the end of each chapter  Appropriate illustrations complement the text, increase understanding, and make the past real and enjoyable  Maps with the locations of significant places and geographical features clarify events and situations  Each chapter concludes with carefully structured questions to assess pupils&rsquo; understanding of the topics and text, and develop analytical skills
","Teaching Guide","Martin Roberts",9780195470727,,"School Textbooks / History &amp; Pakistan Studies",,N/A,,,images/9780195470727.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/timeline-teaching-guide-1.html
"Timeline Teaching Guide 2","Timeline, comprising textbooks, workbooks, and teaching guides, is a new secondary world history series from Oxford University Press, Pakistan written in accordance with the UK and Pakistan National Curriculum guidelines. The aim is to impart appropriate historical knowledge and skills through a structured, progressive, and interesting method, providing a bridge from primary to higher secondary history.  

Salient features:  A strong storyline captures pupils&rsquo; interest and the narrative clarifies the main events and their importance in the historical context  Page margins contain additional information and anecdotes relevant to the text, to sustain and enhance pupils&rsquo; interest  Key words, are explained at the end of each chapter  Appropriate illustrations complement the text, increase understanding, and make the past real and enjoyable  Maps with the locations of significant places and geographical features clarify events and situations  Each chapter concludes with carefully structured questions to assess pupils&rsquo; understanding of the topics and text, and develop analytical skills
","Teaching Guide","Martin Roberts",9780195470734,,"School Textbooks / History &amp; Pakistan Studies",,N/A,,,images/9780195470734.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/timeline-teaching-guide-2.html
"Timeline Teaching Guide 3","Timeline, comprising textbooks, workbooks, and teaching guides, is a new secondary world history series from Oxford University Press, Pakistan written in accordance with the UK and Pakistan National Curriculum guidelines. The aim is to impart appropriate historical knowledge and skills through a structured, progressive, and interesting method, providing a bridge from primary to higher secondary history.  

Salient features:  A strong storyline captures pupils&rsquo; interest and the narrative clarifies the main events and their importance in the historical context  Page margins contain additional information and anecdotes relevant to the text, to sustain and enhance pupils&rsquo; interest  Key words, are explained at the end of each chapter  Appropriate illustrations complement the text, increase understanding, and make the past real and enjoyable  Maps with the locations of significant places and geographical features clarify events and situations  Each chapter concludes with carefully structured questions to assess pupils&rsquo; understanding of the topics and text, and develop analytical skills
","Teaching Guide","Martin Roberts",9780195470741,,"School Textbooks / History &amp; Pakistan Studies",,N/A,,,images/9780195470741.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/timeline-teaching-guide-3.html
"Timeline Workbook 1","Timeline, comprising textbooks, workbooks, and teaching guides, is a new secondary world history series from Oxford University Press, Pakistan written in accordance with the UK and Pakistan National Curriculum guidelines. The aim is to impart appropriate historical knowledge and skills through a structured, progressive, and interesting method, providing a bridge from primary to higher secondary history.  

Salient features:  A strong storyline captures pupils&rsquo; interest and the narrative clarifies the main events and their importance in the historical context  Page margins contain additional information and anecdotes relevant to the text, to sustain and enhance pupils&rsquo; interest  Key words, are explained at the end of each chapter  Appropriate illustrations complement the text, increase understanding, and make the past real and enjoyable  Maps with the locations of significant places and geographical features clarify events and situations  Each chapter concludes with carefully structured questions to assess pupils&rsquo; understanding of the topics and text, and develop analytical skills
","PKR 400","Martin Roberts",9780195473155,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195473155.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/timeline-workbook-1.html
"Timeline Workbook 2","Timeline, comprising textbooks, workbooks, and teaching guides, is a new secondary world history series from Oxford University Press, Pakistan written in accordance with the UK and Pakistan National Curriculum guidelines. The aim is to impart appropriate historical knowledge and skills through a structured, progressive, and interesting method, providing a bridge from primary to higher secondary history.  

Salient features:  A strong storyline captures pupils&rsquo; interest and the narrative clarifies the main events and their importance in the historical context  Page margins contain additional information and anecdotes relevant to the text, to sustain and enhance pupils&rsquo; interest  Key words, are explained at the end of each chapter  Appropriate illustrations complement the text, increase understanding, and make the past real and enjoyable  Maps with the locations of significant places and geographical features clarify events and situations  Each chapter concludes with carefully structured questions to assess pupils&rsquo; understanding of the topics and text, and develop analytical skills
","PKR 400","Martin Roberts",9780195473162,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195473162.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/timeline-workbook-2.html
"Timeline Workbook 3","Timeline, comprising textbooks, workbooks, and teaching guides, is a new secondary world history series from Oxford University Press, Pakistan written in accordance with the UK and Pakistan National Curriculum guidelines. The aim is to impart appropriate historical knowledge and skills through a structured, progressive, and interesting method, providing a bridge from primary to higher secondary history.  

Salient features:  A strong storyline captures pupils&rsquo; interest and the narrative clarifies the main events and their importance in the historical context  Page margins contain additional information and anecdotes relevant to the text, to sustain and enhance pupils&rsquo; interest  Key words, are explained at the end of each chapter  Appropriate illustrations complement the text, increase understanding, and make the past real and enjoyable  Maps with the locations of significant places and geographical features clarify events and situations  Each chapter concludes with carefully structured questions to assess pupils&rsquo; understanding of the topics and text, and develop analytical skills
","PKR 400","Martin Roberts",9780195473179,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195473179.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/timeline-workbook-3.html
"Understanding History Book 1","Understanding History is an exciting new series developed according to the guidelines of the Pakistan National Curriculum 2006, for Classes 6, 7, and 8. This series covers the history of South Asia from ancient to medieval to modern times along with corresponding developments and events in the rest of Asia, Middle East, Europe, Africa, and the Americas, and their impact on the world in their times as well as the future.  

Salient features:  The history of ancient civilizations, medieval kingdoms and leading figures, and modern times is presented in simple, clear language, and in an objective, analytical, and interesting style  Appropriate maps, photographs, and illustrations in full colour along with additional relevant information in margin boxes support the text  The chapters conclude with questions, activities, and project work to reinforce learning and understanding  Glossaries in each chapter explain the meaning and use of new words  Teaching objectives and learning outcomes are provided for each chapter in each book  The Students&rsquo; Books are supported by comprehensive Teaching Guides  

&nbsp;
","PKR 320","Ismat Riaz",9780195475494,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195475494.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/understanding-history-book-1.html
"Understanding History Book 2","Understanding History is an exciting new series developed according to the guidelines of the Pakistan National Curriculum 2006, for Classes 6, 7, and 8. This series covers the history of South Asia from ancient to medieval to modern times along with corresponding developments and events in the rest of Asia, Middle East, Europe, Africa, and the Americas, and their impact on the world in their times as well as the future.  

Salient features:  The history of ancient civilizations, medieval kingdoms and leading figures, and modern times is presented in simple, clear language, and in an objective, analytical, and interesting style  Appropriate maps, photographs, and illustrations in full colour along with additional relevant information in margin boxes support the text  The chapters conclude with questions, activities, and project work to reinforce learning and understanding  Glossaries in each chapter explain the meaning and use of new words  Teaching objectives and learning outcomes are provided for each chapter in each book  The Students&rsquo; Books are supported by comprehensive Teaching Guides  

&nbsp;
","PKR 340","Ismat Riaz",9780195475500,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195475500.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/understanding-history-book-2.html
"Understanding History Book 3","Understanding History is an exciting new series developed according to the guidelines of the Pakistan National Curriculum 2006, for Classes 6, 7, and 8. This series covers the history of South Asia from ancient to medieval to modern times along with corresponding developments and events in the rest of Asia, Middle East, Europe, Africa, and the Americas, and their impact on the world in their times as well as the future.  

Salient features:  The history of ancient civilizations, medieval kingdoms and leading figures, and modern times is presented in simple, clear language, and in an objective, analytical, and interesting style  Appropriate maps, photographs, and illustrations in full colour along with additional relevant information in margin boxes support the text  The chapters conclude with questions, activities, and project work to reinforce learning and understanding  Glossaries in each chapter explain the meaning and use of new words  Teaching objectives and learning outcomes are provided for each chapter in each book  The Students&rsquo; Books are supported by comprehensive Teaching Guides
","PKR 360","Ismat Riaz",9780195475517,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195475517.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/understanding-history-book-3.html
"Understanding History Teaching Guide 1","Understanding History is an exciting new series developed according to the guidelines of the Pakistan National Curriculum 2006, for Classes 6, 7, and 8. This series covers the history of South Asia from ancient to medieval to modern times along with corresponding developments and events in the rest of Asia, Middle East, Europe, Africa, and the Americas, and their impact on the world in their times as well as the future.  

Salient features:  The history of ancient civilizations, medieval kingdoms and leading figures, and modern times is presented in simple, clear language, and in an objective, analytical, and interesting style  Appropriate maps, photographs, and illustrations in full colour along with additional relevant information in margin boxes support the text  The chapters conclude with questions, activities, and project work to reinforce learning and understanding  Glossaries in each chapter explain the meaning and use of new words  Teaching objectives and learning outcomes are provided for each chapter in each book  The Students&rsquo; Books are supported by comprehensive Teaching Guides
","Teaching Guide","Ismat Riaz",9780195476903,,"School Textbooks / History &amp; Pakistan Studies",,Paperback,,,images/9780195476903.jpg,https://oup.com.pk/school-textbooks/history-pakistan-studies/understanding-history-teaching-guide-1.html
